ProductID,ProductName,Category,SubCategory,UnitPrice,SatisfactionScore,SupplierName
TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones,177.48,4,Global Supply Co
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,23.904,1,Global Supply Co
TEC-PH-10002483,Motorola Moto X,Technology,Phones,815.976,2,Global Supply Co
FUR-BO-10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,120.6403333,2,Prime Goods
TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,93.8804,1,NorthStar
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,104.1664,4,NorthStar
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage,22.5745,4,NorthStar
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,4.8544,5,Prime Goods
TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,499.8,5,NorthStar
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,50.985,3,Global Supply Co
TEC-AC-10002217,Imation Clip USB flash drive - 8 GB,Technology,Accessories,63.38285714,3,NorthStar
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,8.530666667,5,Global Supply Co
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,Office Supplies,Appliances,29.9832,5,Global Supply Co
OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,65.52857143,3,Prime Goods
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,17.0984,4,Prime Goods
TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,Technology,Accessories,44.25633333,1,Prime Goods
TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Technology,Phones,1394.95,4,Prime Goods
FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,297.6345714,3,NorthStar
OFF-AR-10000127,Newell 321,Office Supplies,Art,16.4,4,Global Supply Co
TEC-PH-10003811,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,431.964,2,NorthStar
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,9.566666667,4,NorthStar
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,Furniture,Tables,459.5076,4,Prime Goods
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,37.582,4,NorthStar
OFF-PA-10002160,Xerox 1978,Office Supplies,Paper,21.8195,3,Prime Goods
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,8.461333333,1,Global Supply Co
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,15.4488,3,Prime Goods
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,589.24,3,Prime Goods
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases,382.4616,1,Global Supply Co
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,87.72257143,1,Prime Goods
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper,13.952,3,Prime Goods
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,Storage,81.4024,1,NorthStar
OFF-PA-10001661,Xerox 1922,Office Supplies,Paper,11.952,3,Global Supply Co
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,22.41971429,1,Global Supply Co
FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs,210.0422222,2,NorthStar
FUR-FU-10003142,"Master Big Foot Doorstop, Beige",Furniture,Furnishings,25.344,3,Prime Goods
TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,147.963,4,Prime Goods
OFF-FA-10002975,Staples,Office Supplies,Fasteners,19.278,3,NorthStar
OFF-ST-10003996,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Office Supplies,Storage,54.604,1,Prime Goods
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,16.63333333,1,NorthStar
OFF-PA-10000477,Xerox 1952,Office Supplies,Paper,24.68228571,2,Global Supply Co
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,18.2508,4,Prime Goods
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,179.964,1,Global Supply Co
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,1480.9,5,Global Supply Co
TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Technology,Accessories,99.95,1,Global Supply Co
TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,293.7384,2,Global Supply Co
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper,57.994,3,NorthStar
OFF-LA-10000248,Avery 52,Office Supplies,Labels,11.439,3,NorthStar
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,8.184,1,Prime Goods
OFF-LA-10004008,Avery 507,Office Supplies,Labels,12.096,4,Prime Goods
OFF-AR-10001177,Newell 349,Office Supplies,Art,14.21333333,2,Prime Goods
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,226.4892,5,Global Supply Co
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,76.19542857,3,NorthStar
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage,993.1821818,3,Prime Goods
OFF-PA-10000357,Xerox 1888,Office Supplies,Paper,178.4695,2,Global Supply Co
OFF-AR-10004272,Newell 308,Office Supplies,Art,4.2,5,NorthStar
TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones,992.1275,1,Global Supply Co
OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage,89.9328,5,NorthStar
FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases,1292.1643,5,Global Supply Co
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,60.191,2,NorthStar
TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,47.968,3,NorthStar
FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings,101.7456,5,Global Supply Co
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances,19.136,1,Prime Goods
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,23.54,2,Prime Goods
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,23.842,5,Prime Goods
TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones,104.8075,2,NorthStar
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,15.252,5,Global Supply Co
OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,22.77171429,5,Prime Goods
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables,716.274,4,Global Supply Co
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,46.8924,2,Global Supply Co
OFF-AR-10004956,Newell 33,Office Supplies,Art,15.996,4,Prime Goods
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,41.496,5,Prime Goods
OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,18.30266667,5,Global Supply Co
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,13.3326,1,Global Supply Co
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,79.17866667,3,Prime Goods
FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs,541.156,4,Global Supply Co
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,57.43166667,2,NorthStar
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances,32.175,4,Global Supply Co
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,143.865,5,Global Supply Co
FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,59.97685714,2,Prime Goods
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art,135.12,5,NorthStar
TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,475.96,2,Global Supply Co
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,115.6586667,5,Global Supply Co
FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,137.1176,4,NorthStar
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,5.368,1,Prime Goods
OFF-PA-10003790,Xerox 1991,Office Supplies,Paper,95.928,1,NorthStar
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases,200.0134,1,Global Supply Co
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances,64.459,4,NorthStar
OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage,175.5053333,5,Global Supply Co
TEC-PH-10001051,HTC One,Technology,Phones,279.972,1,NorthStar
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,12.59428571,5,Prime Goods
OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,32.56,1,NorthStar
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,86.025,5,Prime Goods
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,13.00090909,3,Global Supply Co
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,22.26666667,1,NorthStar
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,406.08,4,Prime Goods
OFF-PA-10000477,Xerox 22,Office Supplies,Paper,24.68228571,1,Prime Goods
TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,413.525,5,Global Supply Co
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,27.398,2,Global Supply Co
TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories,1479.9408,3,Global Supply Co
OFF-PA-10003919,Xerox 1989,Office Supplies,Paper,7.968,4,NorthStar
OFF-PA-10002001,Xerox 1984,Office Supplies,Paper,12.96,5,NorthStar
OFF-PA-10002787,Xerox 227,Office Supplies,Paper,15.066,1,Global Supply Co
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,85.8882,4,Prime Goods
FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,225.6245714,4,NorthStar
TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers,2904.9585,3,NorthStar
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables,259.9705,1,Global Supply Co
OFF-AP-10002222,Staples,Office Supplies,Appliances,26.877,1,Prime Goods
OFF-PA-10003971,Xerox 1965,Office Supplies,Paper,14.053,5,Global Supply Co
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances,49.932,5,Prime Goods
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,16.7808,4,NorthStar
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,1629.6885,4,NorthStar
TEC-PH-10001527,Plantronics MX500i Earset,Technology,Phones,88.35428571,5,Prime Goods
TEC-AC-10003095,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,359.639,1,NorthStar
TEC-AC-10000358,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,Technology,Accessories,148.161,1,NorthStar
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,16.744,2,NorthStar
FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,552.8353333,4,Prime Goods
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,35.2365,4,Prime Goods
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,207.298,4,NorthStar
OFF-PA-10003936,Xerox 1994,Office Supplies,Paper,19.116,2,Global Supply Co
FUR-FU-10002501,Nu-Dell Executive Frame,Furniture,Furnishings,68.256,4,Global Supply Co
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Office Supplies,Appliances,177.6048,4,Prime Goods
OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Office Supplies,Paper,71.62742857,2,Global Supply Co
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,3.498,4,NorthStar
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,110.8928182,4,Global Supply Co
TEC-AC-10004864,Memorex Micro Travel Drive 32 GB,Technology,Accessories,75.9408,4,Prime Goods
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines,149.985,5,Prime Goods
OFF-PA-10002960,Xerox 1926,Office Supplies,Paper,34.86,1,Global Supply Co
OFF-PA-10000919,Xerox 1918,Office Supplies,Paper,155.04,4,NorthStar
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,13.82425,2,Global Supply Co
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,260.52,4,Prime Goods
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Furniture,Chairs,337.9936,3,NorthStar
FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Furniture,Furnishings,412.8456,3,Prime Goods
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,7.777333333,4,NorthStar
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,11.186,2,Prime Goods
OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,Office Supplies,Supplies,11.86266667,5,Global Supply Co
OFF-PA-10002581,Xerox 1951,Office Supplies,Paper,125.9853333,5,Global Supply Co
FUR-FU-10004848,DAX Solid Wood Frames,Furniture,Furnishings,119.8443333,5,NorthStar
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,112.2255,4,NorthStar
OFF-AR-10003087,Staples,Office Supplies,Art,8.306666667,5,Global Supply Co
TEC-PH-10000141,Clearsounds A400,Technology,Phones,162.7753333,4,Global Supply Co
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,699.9766667,4,NorthStar
OFF-FA-10001229,Staples,Office Supplies,Fasteners,9.956,2,NorthStar
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,36.672,5,Prime Goods
OFF-PA-10004255,Xerox 219,Office Supplies,Paper,24.3,3,Prime Goods
OFF-PA-10001184,Xerox 1903,Office Supplies,Paper,23.12266667,5,NorthStar
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,748.7584,5,Global Supply Co
FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,589.27336,1,Global Supply Co
TEC-PH-10003072,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,611.9592,4,NorthStar
TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines,2396.4,4,NorthStar
TEC-AC-10004171,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,Accessories,436.623,3,NorthStar
FUR-TA-10002645,Hon Rectangular Conference Tables,Furniture,Tables,870.37875,1,Global Supply Co
OFF-BI-10003784,Computer Printout Index Tabs,Office Supplies,Binders,2.772,5,Prime Goods
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,26.29314286,2,Global Supply Co
FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,264.901,5,Global Supply Co
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,1285.06,2,Global Supply Co
FUR-TA-10000849,Bevis Rectangular Conference Tables,Furniture,Tables,251.8155,3,NorthStar
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,17.92,5,NorthStar
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,33.488,4,NorthStar
OFF-LA-10000081,Avery 496,Office Supplies,Labels,12.5625,3,Prime Goods
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,40.084,1,Prime Goods
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,23.544,3,Global Supply Co
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furniture,Furnishings,9.366,1,Global Supply Co
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,1292.1643,1,NorthStar
FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Furniture,Chairs,362.64,3,Prime Goods
TEC-AC-10000682,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,53.641,1,NorthStar
OFF-LA-10004545,Avery 50,Office Supplies,Labels,47.1128,2,NorthStar
OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,18.873,3,Prime Goods
TEC-PH-10000912,Anker 24W Portable Micro USB Car Charger,Technology,Phones,30.772,2,NorthStar
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage,155.005,3,Global Supply Co
OFF-AR-10001473,Newell 313,Office Supplies,Art,9.402666667,3,Prime Goods
TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,Phones,674.0906667,2,NorthStar
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,27.33714286,1,NorthStar
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,69.84342857,3,Prime Goods
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,5676.770667,5,Global Supply Co
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,Office Supplies,Appliances,153.3822857,1,Prime Goods
TEC-PH-10000675,Panasonic KX TS3282B Corded phone,Technology,Phones,196.776,4,Global Supply Co
OFF-ST-10003470,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Office Supplies,Storage,1136.552,5,Global Supply Co
OFF-LA-10004559,Avery 49,Office Supplies,Labels,11.136,2,Prime Goods
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances,1138.818,3,NorthStar
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,77.427,1,Global Supply Co
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,20.26914286,1,Global Supply Co
TEC-PH-10002555,Nortel Meridian M5316 Digital phone,Technology,Phones,686.2175,3,Global Supply Co
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,216.4586667,3,NorthStar
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,547.92,2,Global Supply Co
TEC-PH-10000369,HTC One Mini,Technology,Phones,510.2595,1,NorthStar
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,62.5,2,NorthStar
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,48.48,4,Global Supply Co
FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,Furniture,Bookcases,726.04025,3,Global Supply Co
TEC-AC-10000387,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,25.03333333,4,NorthStar
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,13.5805,3,NorthStar
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Office Supplies,Appliances,675.12,4,Prime Goods
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furniture,Furnishings,54.444,4,Prime Goods
TEC-PH-10004833,Macally Suction Cup Mount,Technology,Phones,69.9075,1,Prime Goods
FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,9.7704,2,Prime Goods
FUR-FU-10002045,"Executive Impressions 14""",Furniture,Furnishings,94.4775,4,Global Supply Co
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,29.45,3,NorthStar
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,1129.427,3,NorthStar
TEC-PH-10002310,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,452.658,2,Global Supply Co
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,10.956,2,Global Supply Co
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,809.91,5,NorthStar
