TransactionID,SaleDate,OrderDate,ShipDate,CustomerID,ProductID,SaleAmount,Quantity,ShipMode,CustomerSatisfactionScore,PaymentType
2478,9/5/2014,9/5/2014,9/9/2014,GM-14695,FUR-TA-10000198,1322.352,3,Second Class,2,PayPal
2479,9/13/2011,9/13/2011,9/19/2011,DC-12850,OFF-AR-10002833,5.46,3,Standard Class,2,Bank Transfer
2480,6/20/2014,6/20/2014,6/26/2014,FO-14305,OFF-SU-10002557,11.184,1,Standard Class,4,Bank Transfer
2481,6/20/2014,6/20/2014,6/26/2014,FO-14305,OFF-ST-10003656,153.584,2,Standard Class,1,PayPal
2482,12/25/2014,12/25/2014,1/1/2015,AH-10210,OFF-ST-10001097,1003.62,6,Standard Class,3,PayPal
2483,8/29/2014,8/29/2014,9/4/2014,KN-16705,TEC-PH-10000912,35.168,4,Standard Class,2,Credit Card
2484,8/29/2014,8/29/2014,9/4/2014,KN-16705,FUR-TA-10000617,1137.75,5,Standard Class,2,Credit Card
2485,8/29/2014,8/29/2014,9/4/2014,KN-16705,OFF-BI-10001658,99.68,5,Standard Class,3,Bank Transfer
2486,8/29/2014,8/29/2014,9/4/2014,KN-16705,OFF-AR-10003856,5.56,2,Standard Class,1,PayPal
2487,1/2/2012,1/2/2012,1/4/2012,CB-12535,OFF-ST-10001837,85.52,2,Second Class,2,PayPal
2488,1/2/2012,1/2/2012,1/4/2012,CB-12535,OFF-AR-10001473,9.84,3,Second Class,2,Bank Transfer
2489,1/2/2012,1/2/2012,1/4/2012,CB-12535,OFF-PA-10004285,20.04,3,Second Class,1,PayPal
2490,10/9/2012,10/9/2012,10/13/2012,TB-21250,TEC-PH-10001835,631.96,4,Second Class,3,Credit Card
2491,10/9/2012,10/9/2012,10/13/2012,TB-21250,OFF-PA-10002245,23.92,4,Second Class,3,Credit Card
2492,12/13/2011,12/13/2011,12/15/2011,KD-16345,OFF-PA-10001457,90.24,6,Second Class,3,Credit Card
2493,11/19/2011,11/19/2011,11/23/2011,JM-15865,TEC-PH-10002885,4548.81,7,Standard Class,1,PayPal
2494,9/11/2013,9/11/2013,9/15/2013,KT-16480,FUR-TA-10004086,300.93,5,Second Class,5,PayPal
2495,9/11/2013,9/11/2013,9/15/2013,KT-16480,TEC-PH-10000895,719.96,5,Second Class,3,PayPal
2496,6/16/2011,6/16/2011,6/22/2011,SC-20575,FUR-CH-10000225,647.84,8,Standard Class,1,PayPal
2497,9/26/2012,9/26/2012,10/1/2012,BS-11800,OFF-ST-10002370,64.17,3,Standard Class,4,Credit Card
2498,9/26/2012,9/26/2012,10/1/2012,BS-11800,OFF-EN-10000056,124.46,2,Standard Class,3,Credit Card
2499,5/20/2013,5/20/2013,5/25/2013,BT-11395,OFF-BI-10004817,9.584,1,Standard Class,2,Bank Transfer
2500,6/23/2014,6/23/2014,6/24/2014,DC-12850,OFF-EN-10004483,37.608,3,First Class,2,Credit Card
2501,6/18/2014,6/18/2014,6/21/2014,LS-17200,OFF-PA-10001892,12.224,2,First Class,2,Credit Card
2502,6/18/2014,6/18/2014,6/21/2014,LS-17200,OFF-BI-10000546,2.304,4,First Class,4,PayPal
2503,6/18/2014,6/18/2014,6/21/2014,LS-17200,OFF-BI-10001294,9.36,4,First Class,2,PayPal
2504,11/15/2013,11/15/2013,11/20/2013,RR-19315,OFF-LA-10000248,7.38,2,Standard Class,5,PayPal
2505,7/25/2011,7/25/2011,7/27/2011,KL-16645,OFF-ST-10001228,53.72,4,Second Class,4,PayPal
2506,7/25/2011,7/25/2011,7/27/2011,KL-16645,OFF-SU-10000151,8187.65,5,Second Class,3,Credit Card
2507,7/25/2011,7/25/2011,7/27/2011,KL-16645,FUR-FU-10004351,77.92,8,Second Class,5,PayPal
2508,7/2/2012,7/2/2012,7/2/2012,RB-19435,OFF-AP-10001293,32.784,4,Same Day,2,Bank Transfer
2509,3/3/2014,3/3/2014,3/9/2014,MY-17380,TEC-PH-10000675,196.776,3,Standard Class,1,Bank Transfer
2510,3/3/2014,3/3/2014,3/9/2014,MY-17380,TEC-AC-10000580,479.94,6,Standard Class,4,Bank Transfer
2511,11/19/2013,11/19/2013,11/24/2013,AW-10930,OFF-ST-10003470,1117.92,4,Standard Class,2,PayPal
2512,4/18/2012,4/18/2012,4/19/2012,KW-16570,TEC-AC-10003116,106.5,6,First Class,1,Bank Transfer
2513,12/3/2014,12/3/2014,12/7/2014,DB-12910,OFF-BI-10002429,45.66,5,Standard Class,4,Credit Card
2514,11/12/2013,11/12/2013,11/18/2013,BB-11545,TEC-AC-10003280,95.968,4,Standard Class,2,Credit Card
2515,11/12/2013,11/12/2013,11/18/2013,BB-11545,FUR-CH-10004540,47.992,2,Standard Class,5,Bank Transfer
2516,9/5/2011,9/5/2011,9/10/2011,NP-18700,OFF-ST-10000585,264.32,2,Standard Class,2,PayPal
2517,11/15/2011,11/15/2011,11/22/2011,PB-19105,OFF-EN-10003001,604.656,9,Standard Class,4,PayPal
2518,5/3/2014,5/3/2014,5/8/2014,DW-13585,FUR-FU-10003975,129.93,3,Standard Class,2,Bank Transfer
2519,10/16/2013,10/16/2013,10/22/2013,CD-12790,OFF-LA-10004559,20.16,7,Standard Class,2,Bank Transfer
2520,10/16/2013,10/16/2013,10/22/2013,CD-12790,OFF-LA-10003223,29.46,6,Standard Class,5,PayPal
2521,10/16/2013,10/16/2013,10/22/2013,CD-12790,OFF-AP-10002651,868.59,3,Standard Class,3,Bank Transfer
2522,10/16/2013,10/16/2013,10/22/2013,CD-12790,OFF-PA-10003177,12.96,2,Standard Class,5,Credit Card
2523,10/16/2013,10/16/2013,10/22/2013,CD-12790,TEC-PH-10003442,5.5,1,Standard Class,3,Credit Card
2524,10/16/2013,10/16/2013,10/22/2013,CD-12790,OFF-BI-10000977,121.6,4,Standard Class,5,Credit Card
2525,4/6/2012,4/6/2012,4/10/2012,TT-21220,OFF-AR-10004078,42.048,9,Standard Class,1,PayPal
2526,4/6/2012,4/6/2012,4/10/2012,TT-21220,TEC-AC-10002550,25.488,2,Standard Class,5,Bank Transfer
2527,4/6/2012,4/6/2012,4/10/2012,TT-21220,OFF-BI-10004965,6.9,3,Standard Class,2,Credit Card
2528,4/6/2012,4/6/2012,4/10/2012,TT-21220,OFF-BI-10004209,9.648,6,Standard Class,3,PayPal
2529,4/6/2012,4/6/2012,4/10/2012,TT-21220,OFF-PA-10001526,7.968,2,Standard Class,3,PayPal
2530,10/24/2011,10/24/2011,10/29/2011,DB-12910,OFF-PA-10000788,10.368,2,Standard Class,5,PayPal
2531,8/17/2011,8/17/2011,8/21/2011,DJ-13510,OFF-PA-10000595,114.2,5,Standard Class,1,Bank Transfer
2532,8/17/2011,8/17/2011,8/21/2011,DJ-13510,OFF-BI-10000829,17.96,4,Standard Class,1,Bank Transfer
2533,8/17/2011,8/17/2011,8/21/2011,DJ-13510,OFF-FA-10002676,12.67,7,Standard Class,3,Bank Transfer
2534,8/17/2011,8/17/2011,8/21/2011,DJ-13510,TEC-AC-10000844,339.96,4,Standard Class,2,Credit Card
2535,8/16/2014,8/16/2014,8/19/2014,DL-13495,OFF-ST-10004459,1801.632,6,Second Class,2,Bank Transfer
2536,9/6/2012,9/6/2012,9/8/2012,LO-17170,TEC-AC-10003499,46.32,4,First Class,2,Credit Card
2537,1/27/2012,1/27/2012,1/29/2012,SV-20365,FUR-CH-10000513,181.986,2,Second Class,4,Credit Card
2538,1/27/2012,1/27/2012,1/29/2012,SV-20365,TEC-PH-10000895,431.976,4,Second Class,4,PayPal
2539,1/27/2012,1/27/2012,1/29/2012,SV-20365,TEC-PH-10002555,155.37,1,Second Class,5,Bank Transfer
2540,7/16/2012,7/16/2012,7/16/2012,EM-13810,FUR-CH-10003312,1348.704,6,Same Day,4,PayPal
2541,7/16/2012,7/16/2012,7/16/2012,EM-13810,FUR-CH-10004086,700.152,3,Same Day,5,PayPal
2542,5/1/2013,5/1/2013,5/5/2013,KD-16615,FUR-FU-10002759,111.888,7,Standard Class,5,Credit Card
2543,9/26/2011,9/26/2011,10/1/2011,NB-18580,OFF-AP-10002191,143.952,3,Second Class,3,PayPal
2544,9/9/2013,9/9/2013,9/15/2013,AP-10720,FUR-BO-10003450,173.94,3,Standard Class,2,PayPal
2545,9/9/2013,9/9/2013,9/15/2013,AP-10720,OFF-LA-10000248,14.76,4,Standard Class,5,Bank Transfer
2546,4/17/2014,4/17/2014,4/21/2014,JE-15745,OFF-ST-10004804,205.92,4,Standard Class,5,Credit Card
2547,4/17/2014,4/17/2014,4/21/2014,JE-15745,FUR-BO-10001337,102.833,1,Standard Class,4,Bank Transfer
2548,8/16/2012,8/16/2012,8/22/2012,JM-15865,OFF-AR-10002255,2.304,1,Standard Class,3,Bank Transfer
2549,8/16/2012,8/16/2012,8/22/2012,JM-15865,TEC-PH-10002624,1879.96,5,Standard Class,2,Credit Card
2550,8/16/2012,8/16/2012,8/22/2012,JM-15865,OFF-PA-10001878,313.024,8,Standard Class,4,Bank Transfer
2551,8/16/2012,8/16/2012,8/22/2012,JM-15865,OFF-LA-10000452,5.04,2,Standard Class,2,PayPal
2552,11/20/2014,11/20/2014,11/24/2014,AB-10105,FUR-FU-10004665,821.88,6,Standard Class,5,Credit Card
2553,11/20/2014,11/20/2014,11/24/2014,AB-10105,OFF-BI-10000088,21.96,2,Standard Class,5,PayPal
2554,9/15/2013,9/15/2013,9/19/2013,PN-18775,OFF-PA-10000029,25.92,4,Standard Class,2,Bank Transfer
2555,8/16/2013,8/16/2013,8/21/2013,JC-15775,TEC-PH-10000369,705.544,7,Standard Class,1,PayPal
2556,9/26/2012,9/26/2012,9/30/2012,PF-19165,TEC-AC-10001590,50,2,Standard Class,4,Bank Transfer
2557,10/9/2013,10/9/2013,10/15/2013,BW-11110,FUR-FU-10004909,51.712,8,Standard Class,5,Bank Transfer
2558,3/24/2012,3/24/2012,3/30/2012,BP-11185,OFF-AP-10002287,6.992,2,Standard Class,1,Bank Transfer
2559,5/31/2012,5/31/2012,6/4/2012,TM-21010,FUR-BO-10004357,1406.86,7,Standard Class,3,PayPal
2560,5/31/2012,5/31/2012,6/4/2012,TM-21010,OFF-LA-10003766,15.75,5,Standard Class,3,Credit Card
2561,5/31/2012,5/31/2012,6/4/2012,TM-21010,OFF-ST-10000046,323.1,2,Standard Class,1,PayPal
2562,12/25/2012,12/25/2012,12/31/2012,MB-17305,OFF-LA-10003190,9.216,4,Standard Class,2,Bank Transfer
2563,12/25/2012,12/25/2012,12/31/2012,MB-17305,OFF-PA-10002787,10.368,2,Standard Class,3,Bank Transfer
2564,3/17/2012,3/17/2012,3/22/2012,HR-14830,TEC-AC-10000387,15.02,1,Second Class,3,PayPal
2565,3/17/2012,3/17/2012,3/22/2012,HR-14830,OFF-ST-10001291,33.82,2,Second Class,4,Credit Card
2566,12/22/2014,12/22/2014,12/25/2014,BD-11635,TEC-AC-10003116,71,4,First Class,1,PayPal
2567,11/2/2014,11/2/2014,11/4/2014,SF-20200,OFF-BI-10001308,25.12,5,Second Class,3,PayPal
2568,11/2/2014,11/2/2014,11/4/2014,SF-20200,FUR-TA-10003954,2665.62,9,Second Class,4,Credit Card
2569,9/8/2014,9/8/2014,9/12/2014,SP-20620,OFF-ST-10003282,478.08,8,Standard Class,5,Credit Card
2570,12/28/2014,12/28/2014,12/28/2014,DR-12880,TEC-PH-10000576,164.388,2,Same Day,4,Bank Transfer
2571,12/28/2014,12/28/2014,12/28/2014,DR-12880,OFF-AR-10004441,13.248,4,Same Day,3,Bank Transfer
2572,7/17/2014,7/17/2014,7/22/2014,VM-21685,OFF-AR-10003759,2.912,2,Standard Class,5,PayPal
2573,8/13/2013,8/13/2013,8/16/2013,CM-12235,TEC-AC-10004145,1399.944,7,Second Class,2,Credit Card
2574,7/10/2014,7/10/2014,7/15/2014,SM-20320,FUR-FU-10000293,526.45,5,Standard Class,4,Credit Card
2575,11/22/2011,11/22/2011,11/27/2011,RA-19885,OFF-EN-10004955,16.23,3,Standard Class,1,PayPal
2576,11/22/2011,11/22/2011,11/27/2011,RA-19885,OFF-BI-10001071,319.9,5,Standard Class,4,Credit Card
2577,11/22/2011,11/22/2011,11/27/2011,RA-19885,OFF-EN-10001990,11.36,2,Standard Class,4,Bank Transfer
2578,11/22/2011,11/22/2011,11/27/2011,RA-19885,OFF-AP-10002734,675.12,3,Standard Class,4,Bank Transfer
2579,1/27/2011,1/27/2011,2/1/2011,SD-20485,FUR-FU-10004587,62.82,3,Standard Class,1,Bank Transfer
2580,1/27/2011,1/27/2011,2/1/2011,SD-20485,OFF-ST-10004337,489.92,8,Standard Class,2,Credit Card
2581,1/27/2011,1/27/2011,2/1/2011,SD-20485,OFF-PA-10003072,19.44,3,Standard Class,2,Bank Transfer
2582,1/27/2011,1/27/2011,2/1/2011,SD-20485,OFF-PA-10000380,16.68,2,Standard Class,5,PayPal
2583,1/27/2011,1/27/2011,2/1/2011,SD-20485,TEC-PH-10004833,155.35,13,Standard Class,4,Credit Card
2584,1/27/2011,1/27/2011,2/1/2011,SD-20485,FUR-FU-10001847,12.42,3,Standard Class,4,Bank Transfer
2585,1/27/2011,1/27/2011,2/1/2011,SD-20485,TEC-PH-10002103,187.98,2,Standard Class,3,Bank Transfer
2586,11/3/2012,11/3/2012,11/10/2012,CS-12250,OFF-EN-10001137,6.608,2,Standard Class,2,Bank Transfer
2587,7/1/2014,7/1/2014,7/7/2014,RA-19285,OFF-ST-10001476,248.57,7,Standard Class,1,PayPal
2588,7/1/2014,7/1/2014,7/7/2014,RA-19285,FUR-FU-10002045,22.23,1,Standard Class,2,PayPal
2589,5/6/2013,5/6/2013,5/10/2013,BF-11005,OFF-ST-10001505,5.98,1,Standard Class,2,Bank Transfer
2590,5/6/2013,5/6/2013,5/10/2013,BF-11005,TEC-PH-10001433,246.168,3,Standard Class,5,Bank Transfer
2591,9/9/2013,9/9/2013,9/15/2013,SE-20110,FUR-FU-10004671,14.136,2,Standard Class,3,Credit Card
2592,9/9/2013,9/9/2013,9/15/2013,SE-20110,FUR-TA-10003569,601.47,3,Standard Class,1,Credit Card
2593,11/25/2014,11/25/2014,11/27/2014,RS-19765,TEC-PH-10002807,79.1,2,Second Class,2,PayPal
2594,11/25/2014,11/25/2014,11/27/2014,RS-19765,OFF-BI-10001597,327.84,8,Second Class,5,Credit Card
2595,5/14/2014,5/14/2014,5/18/2014,BM-11650,OFF-EN-10003296,180.96,2,Standard Class,5,Credit Card
2596,5/14/2014,5/14/2014,5/18/2014,BM-11650,OFF-BI-10004632,914.97,3,Standard Class,1,PayPal
2597,5/14/2014,5/14/2014,5/18/2014,BM-11650,TEC-PH-10002310,587.97,3,Standard Class,4,Bank Transfer
2598,5/14/2014,5/14/2014,5/18/2014,BM-11650,OFF-ST-10000078,530.34,2,Standard Class,3,PayPal
2599,5/14/2014,5/14/2014,5/18/2014,BM-11650,OFF-PA-10001752,14.94,3,Standard Class,5,Bank Transfer
2600,4/24/2014,4/24/2014,4/30/2014,SK-19990,OFF-AP-10000026,121.94,2,Standard Class,4,Bank Transfer
2601,4/24/2014,4/24/2014,4/30/2014,SK-19990,OFF-SU-10002573,122.71,7,Standard Class,4,PayPal
2602,6/5/2013,6/5/2013,6/5/2013,EN-13780,OFF-PA-10000349,14.94,3,Same Day,2,PayPal
2603,6/5/2013,6/5/2013,6/5/2013,EN-13780,TEC-MA-10003356,1349.85,3,Same Day,3,Credit Card
2604,6/5/2013,6/5/2013,6/5/2013,EN-13780,FUR-BO-10000362,136.784,1,Same Day,4,Credit Card
2605,6/5/2013,6/5/2013,6/5/2013,EN-13780,FUR-FU-10003878,61.12,4,Same Day,5,Credit Card
2606,12/16/2011,12/16/2011,12/21/2011,KN-16450,OFF-BI-10000591,1.167,1,Standard Class,5,Bank Transfer
2607,3/5/2013,3/5/2013,3/11/2013,MG-17890,OFF-AR-10003727,16.99,1,Standard Class,2,PayPal
2608,11/25/2011,11/25/2011,11/30/2011,MC-17590,TEC-AC-10001635,24.672,3,Standard Class,1,PayPal
2609,11/25/2011,11/25/2011,11/30/2011,MC-17590,OFF-LA-10001317,2.52,1,Standard Class,2,Credit Card
2610,11/25/2011,11/25/2011,11/30/2011,MC-17590,FUR-TA-10000577,1218.735,5,Standard Class,1,Bank Transfer
2611,11/25/2011,11/25/2011,11/30/2011,MC-17590,OFF-LA-10000248,5.904,2,Standard Class,5,Credit Card
2612,11/25/2011,11/25/2011,11/30/2011,MC-17590,OFF-PA-10000955,15.696,3,Standard Class,2,Bank Transfer
2613,11/25/2011,11/25/2011,11/30/2011,MC-17590,FUR-FU-10000221,6.096,3,Standard Class,5,Bank Transfer
2614,4/29/2013,4/29/2013,5/6/2013,BO-11350,FUR-CH-10002304,41.568,2,Standard Class,2,Bank Transfer
2615,4/26/2011,4/26/2011,5/3/2011,AG-10300,FUR-CH-10004886,230.28,3,Standard Class,1,PayPal
2616,4/26/2011,4/26/2011,5/3/2011,AG-10300,OFF-BI-10001525,18.288,6,Standard Class,2,Bank Transfer
2617,4/2/2014,4/2/2014,4/6/2014,MS-17365,OFF-LA-10003663,5.78,2,Standard Class,4,Credit Card
2618,4/2/2014,4/2/2014,4/6/2014,MS-17365,OFF-BI-10001294,121.68,13,Standard Class,4,Bank Transfer
2619,12/23/2014,12/23/2014,12/27/2014,JM-15655,OFF-AR-10000369,4.17,3,Standard Class,3,Bank Transfer
2620,12/23/2014,12/23/2014,12/27/2014,JM-15655,TEC-PH-10001300,67.04,4,Standard Class,2,PayPal
2621,12/23/2014,12/23/2014,12/27/2014,JM-15655,OFF-ST-10000876,37.32,3,Standard Class,2,Credit Card
2622,12/23/2014,12/23/2014,12/27/2014,JM-15655,OFF-LA-10001404,18.45,5,Standard Class,1,Bank Transfer
2623,12/3/2011,12/3/2011,12/6/2011,MC-17635,OFF-PA-10001972,25.92,4,Second Class,4,PayPal
2624,10/23/2014,10/23/2014,10/25/2014,TA-21385,TEC-CO-10004722,11199.968,4,First Class,1,Credit Card
2625,10/23/2014,10/23/2014,10/25/2014,TA-21385,TEC-PH-10001494,2399.6,8,First Class,2,Bank Transfer
2626,10/23/2014,10/23/2014,10/25/2014,TA-21385,OFF-EN-10002500,63.9,5,First Class,5,Bank Transfer
2627,10/23/2014,10/23/2014,10/25/2014,TA-21385,TEC-PH-10003800,52.99,1,First Class,4,Credit Card
2628,11/14/2014,11/14/2014,11/16/2014,SB-20290,TEC-AC-10002399,60.864,4,First Class,4,Credit Card
2629,11/14/2014,11/14/2014,11/16/2014,SB-20290,TEC-MA-10002210,652.995,7,First Class,1,Credit Card
2630,11/14/2014,11/14/2014,11/16/2014,SB-20290,OFF-BI-10003196,11.22,10,First Class,2,PayPal
2631,9/10/2012,9/10/2012,9/15/2012,AB-10150,OFF-PA-10000477,14.94,3,Standard Class,5,Bank Transfer
2632,5/16/2014,5/16/2014,5/21/2014,JF-15295,FUR-FU-10000076,39.96,2,Standard Class,5,Credit Card
2633,5/16/2014,5/16/2014,5/21/2014,JF-15295,FUR-CH-10002017,42.624,2,Standard Class,2,Credit Card
2634,5/16/2014,5/16/2014,5/21/2014,JF-15295,FUR-CH-10004287,220.96,1,Standard Class,1,PayPal
2635,7/5/2012,7/5/2012,7/10/2012,BF-10975,FUR-FU-10003829,4.928,2,Second Class,3,Bank Transfer
2636,7/5/2012,7/5/2012,7/10/2012,BF-10975,OFF-BI-10004728,7.23,5,Second Class,1,PayPal
2637,8/15/2012,8/15/2012,8/19/2012,TT-21265,OFF-ST-10000046,323.1,2,Standard Class,3,PayPal
2638,6/13/2014,6/13/2014,6/19/2014,SB-20170,OFF-PA-10000697,19.04,4,Standard Class,5,Bank Transfer
2639,6/13/2014,6/13/2014,6/19/2014,SB-20170,OFF-BI-10000848,13.128,3,Standard Class,3,PayPal
2640,6/13/2014,6/13/2014,6/19/2014,SB-20170,OFF-AR-10004691,64.14,3,Standard Class,2,Credit Card
2641,6/13/2014,6/13/2014,6/19/2014,SB-20170,FUR-CH-10000595,858.24,4,Standard Class,3,Credit Card
2642,2/20/2012,2/20/2012,2/25/2012,LM-17065,TEC-AC-10000927,29.99,1,Standard Class,5,Bank Transfer
2643,12/30/2013,12/30/2013,12/31/2013,KA-16525,OFF-PA-10001289,186.048,6,First Class,5,PayPal
2644,4/18/2013,4/18/2013,4/22/2013,BF-11170,TEC-PH-10003092,36.792,1,Second Class,5,PayPal
2645,4/18/2013,4/18/2013,4/22/2013,BF-11170,FUR-FU-10000206,18.624,8,Second Class,4,Credit Card
2646,9/7/2011,9/7/2011,9/12/2011,TB-21400,FUR-FU-10004270,57.69,3,Second Class,3,PayPal
2647,9/7/2011,9/7/2011,9/12/2011,TB-21400,OFF-BI-10000948,42.81,3,Second Class,5,PayPal
2648,9/7/2011,9/7/2011,9/12/2011,TB-21400,OFF-PA-10000223,12.96,2,Second Class,2,Bank Transfer
2649,9/7/2011,9/7/2011,9/12/2011,TB-21400,FUR-FU-10004665,821.88,6,Second Class,1,PayPal
2650,9/7/2011,9/7/2011,9/12/2011,TB-21400,TEC-PH-10000215,104.85,3,Second Class,2,Credit Card
2651,9/27/2013,9/27/2013,10/2/2013,SH-19975,FUR-BO-10004467,424.9575,5,Standard Class,3,Credit Card
2652,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-BI-10000829,10.776,3,Second Class,1,Credit Card
2653,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-BI-10003712,11.784,3,Second Class,3,Credit Card
2654,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-PA-10000062,164.88,3,Second Class,5,Credit Card
2655,9/18/2014,9/18/2014,9/22/2014,AS-10225,FUR-BO-10003404,1292.94,3,Second Class,1,Credit Card
2656,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-BI-10004233,25.584,2,Second Class,1,PayPal
2657,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-ST-10001272,261.74,2,Second Class,3,Bank Transfer
2658,9/18/2014,9/18/2014,9/22/2014,AS-10225,OFF-LA-10001175,14.4,5,Second Class,2,Bank Transfer
2659,8/17/2013,8/17/2013,8/21/2013,PK-19075,OFF-EN-10004030,10.86,3,Standard Class,4,Credit Card
2660,12/24/2012,12/24/2012,12/28/2012,HR-14830,FUR-CH-10004287,883.84,4,Standard Class,2,PayPal
2661,11/29/2014,11/29/2014,12/3/2014,DG-13300,TEC-PH-10002834,1979.89,11,Standard Class,3,Credit Card
2662,11/29/2014,11/29/2014,12/3/2014,DG-13300,OFF-EN-10003055,79.96,2,Standard Class,3,PayPal
2663,4/15/2014,4/15/2014,4/16/2014,CL-12700,OFF-BI-10003460,8.76,2,First Class,3,Bank Transfer
2664,5/2/2013,5/2/2013,5/5/2013,HF-14995,OFF-LA-10001569,3.984,1,First Class,5,Bank Transfer
2665,5/2/2013,5/2/2013,5/5/2013,HF-14995,FUR-TA-10004534,370.62,3,First Class,4,Credit Card
2666,5/2/2013,5/2/2013,5/5/2013,HF-14995,OFF-BI-10002954,2.742,2,First Class,5,Credit Card
2667,10/2/2013,10/2/2013,10/2/2013,HG-15025,TEC-AC-10003832,79.512,3,Same Day,3,Bank Transfer
2668,10/2/2013,10/2/2013,10/2/2013,HG-15025,OFF-PA-10000474,28.352,1,Same Day,3,PayPal
2669,8/25/2012,8/25/2012,8/30/2012,NL-18310,FUR-CH-10002774,40.784,1,Standard Class,2,Credit Card
2670,8/25/2012,8/25/2012,8/30/2012,NL-18310,OFF-AP-10002765,105.96,4,Standard Class,1,PayPal
2671,9/9/2011,9/9/2011,9/12/2011,RR-19525,OFF-PA-10001144,166.44,3,Second Class,4,PayPal
2672,9/9/2011,9/9/2011,9/12/2011,RR-19525,FUR-CH-10003761,785.88,6,Second Class,5,PayPal
2673,9/9/2011,9/9/2011,9/12/2011,RR-19525,OFF-PA-10004665,26.2,2,Second Class,5,Bank Transfer
2674,9/9/2011,9/9/2011,9/12/2011,RR-19525,OFF-ST-10000078,1325.85,5,Second Class,4,Bank Transfer
2675,12/4/2014,12/4/2014,12/4/2014,TC-21295,OFF-PA-10000357,166.44,3,Same Day,1,PayPal
2676,11/28/2014,11/28/2014,12/3/2014,DB-13615,OFF-AR-10000422,8.76,5,Standard Class,5,PayPal
2677,11/28/2014,11/28/2014,12/3/2014,DB-13615,OFF-AP-10001205,43.584,1,Standard Class,5,Credit Card
2678,6/21/2011,6/21/2011,6/21/2011,SV-20785,OFF-BI-10001116,11.088,7,Same Day,3,Credit Card
2679,6/21/2011,6/21/2011,6/21/2011,SV-20785,OFF-BI-10002931,25.164,2,Same Day,3,Bank Transfer
2680,1/22/2014,1/22/2014,1/28/2014,MH-18115,OFF-BI-10000546,14.4,5,Standard Class,4,Credit Card
2681,1/22/2014,1/22/2014,1/28/2014,MH-18115,TEC-AC-10002049,619.95,5,Standard Class,1,PayPal
2682,1/22/2014,1/22/2014,1/28/2014,MH-18115,OFF-BI-10001196,89.52,4,Standard Class,2,PayPal
2683,1/22/2014,1/22/2014,1/28/2014,MH-18115,TEC-MA-10002981,350.973,3,Standard Class,2,Credit Card
2684,1/22/2014,1/22/2014,1/28/2014,MH-18115,TEC-PH-10003601,164.99,1,Standard Class,3,Credit Card
2685,6/30/2014,6/30/2014,7/7/2014,CT-11995,OFF-BI-10000632,312.552,9,Standard Class,3,PayPal
2686,9/7/2013,9/7/2013,9/12/2013,KB-16315,OFF-EN-10003055,95.952,3,Standard Class,2,Credit Card
2687,9/7/2013,9/7/2013,9/12/2013,KB-16315,OFF-BI-10001031,3.204,2,Standard Class,3,Credit Card
2688,8/5/2013,8/5/2013,8/6/2013,RA-19285,OFF-BI-10002003,3.98,5,First Class,5,PayPal
2689,11/12/2012,11/12/2012,11/14/2012,YC-21895,OFF-PA-10003016,15.7,5,First Class,1,PayPal
2690,6/30/2011,6/30/2011,7/2/2011,RA-19915,OFF-AR-10004582,5.248,4,First Class,4,Credit Card
2691,12/5/2014,12/5/2014,12/9/2014,CM-12160,OFF-BI-10004364,5.346,3,Standard Class,1,PayPal
2692,8/29/2013,8/29/2013,9/3/2013,CS-12130,OFF-PA-10002246,15.48,3,Standard Class,4,Bank Transfer
2693,8/29/2013,8/29/2013,9/3/2013,CS-12130,TEC-PH-10002890,108.576,3,Standard Class,5,Credit Card
2694,1/22/2013,1/22/2013,1/28/2013,AJ-10795,FUR-FU-10001475,109.9,5,Standard Class,4,PayPal
2695,10/15/2011,10/15/2011,10/20/2011,DL-12865,FUR-FU-10004270,15.384,1,Standard Class,5,PayPal
2696,2/7/2013,2/7/2013,2/9/2013,BE-11410,OFF-PA-10003465,30.352,2,First Class,3,PayPal
2697,3/18/2011,3/18/2011,3/23/2011,SM-20320,TEC-MA-10003626,821.3,4,Standard Class,1,Credit Card
2698,3/18/2011,3/18/2011,3/23/2011,SM-20320,TEC-MA-10002412,22638.48,6,Standard Class,4,Bank Transfer
2699,3/18/2011,3/18/2011,3/23/2011,SM-20320,OFF-PA-10001804,21.376,4,Standard Class,4,Bank Transfer
2700,3/18/2011,3/18/2011,3/23/2011,SM-20320,OFF-AR-10003183,8.016,3,Standard Class,1,Bank Transfer
2701,3/18/2011,3/18/2011,3/23/2011,SM-20320,FUR-FU-10004270,30.768,2,Standard Class,4,Credit Card
2702,3/18/2011,3/18/2011,3/23/2011,SM-20320,OFF-FA-10003112,18.936,3,Standard Class,2,Credit Card
2703,3/18/2011,3/18/2011,3/23/2011,SM-20320,FUR-FU-10001986,122.352,3,Standard Class,3,Bank Transfer
2704,5/24/2011,5/24/2011,5/30/2011,RP-19390,OFF-PA-10002319,116.28,3,Standard Class,2,PayPal
2705,7/12/2014,7/12/2014,7/14/2014,JD-16015,TEC-AC-10002323,132.6,6,Second Class,1,Bank Transfer
